date,link,title
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4562601232.html,lookin for fun n cuddle buddy - m4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4562528613.html,MWM visiting next Wed looking for a couple - m4mw
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4562479859.html,Baraga Casino hotel - m4w
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4535128255.html,who's up for some summer loving with this young stud - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568475305.html,re interested - w4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568376500.html,"yo, Ho Ho .... Merry Christmas - m4w"
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568418931.html,Will do anything with a girl - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568416107.html,69 and cum swap - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568401016.html,Who the fuck can deepthroat?! - m4t
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4524252625.html,Two fun guys looking for other fun guys - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568166874.html,Ladies or cpl - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568215825.html,Afternooner - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568212262.html,looking in soo michigan49783 - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568202566.html,Anybody looking for a nice cock? - m4mw
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568171629.html,looking for female fun in iron mountain
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568112776.html,Looking for a sexy CD - m4t
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568013080.html,Pussy licker... and that's all I want. Seriously. - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4568040000.html,Sensuous secret lover - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4567831095.html,bottom? - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4567810375.html,Seeking fun squirting 22 - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4567822723.html,looking for a good time? - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4567780949.html,wanted breast  milk - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4534593648.html,bi fantasies - m4mw
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558524613.html,"looking to drain thick load, fwb? - m4m"
"Thu 03 Jul,Wed 02 Jul",/cas/4549883089.html,afternoon fun...be a little adventerous - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4549873771.html,anyone up for some fun - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4549867722.html,Day Off - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4549723405.html,Looking for a dominate female to take control over wife - mw4w
"Thu 03 Jul,Wed 02 Jul",/cas/4549749137.html,Female wanting to be dominated by another female - w4w
"Thu 03 Jul,Wed 02 Jul",/cas/4549718530.html,Anyone for some fun tonight? - mw4m
"Thu 03 Jul,Wed 02 Jul",/cas/4549589619.html,Island Casino - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4545041608.html,WILL BE IN TOWN FOR THE LONG 4TH OF JULY WEEKEND - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4549433694.html,Bi-curious hot married brunette iso girl for me and my husband  girls only  and 
"Thu 03 Jul,Wed 02 Jul",/cas/4508758931.html,Fun Times Wanted - m4m
"Thu 03 Jul,Wed 02 Jul",/cas/4549323644.html,looking for a little 4th of July fun - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4555770989.html,Looking for older FWB - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4531915148.html,Sexual Slave :) - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4555674221.html,I want to lick your pussy! - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4555487413.html,fun wanted. - w4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4523120457.html,Lookin for fun - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4555559249.html,sub bottom for dom top - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4555433881.html,Swallowing Tonight - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4555409868.html,Handjib needed - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4551094759.html,Houghton Hotel Fun - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4524498885.html,just want to make love - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4555154302.html,Nsa Fun - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4555103894.html,Camping - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4555096527.html,looking for a big dick third - mw4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4551772748.html,Hours of cunnilingus - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4554874630.html,slave wanted - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4554864334.html,ATTENTION LADIES!! - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4554780917.html,Looking for a host tonight - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4554724124.html,Anyone in an Ishpeming hotel? - m4m
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4551319471.html,looking to eat a nice clean pussy  - m4w
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4577225317.html,fuck body - m4w
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4589418710.html,Too horny to sleep - m4w
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4589358648.html,I need you - m4w
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4589365287.html,Blowjob - m4m
"Wed 30 Jul,Tue 29 Jul,Mon 28 Jul,Sun 27 Jul",/cas/4589356916.html,hot guy needs to eat pussy n pound it ferociously - m4w
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4587570693.html,Gang bang! - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4587548874.html,Sexy CD looking for ongoing hook ups - t4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4587545093.html,"40's male lookin for versa suck, SOON!HOUGHTON AREA - m4m"
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4587389354.html,Passing Through MQT tomorrow - m4w
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4587345792.html,Married Cocksucker Wanted!! - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4587214833.html,_________________Are you Str8/Bi/Gay in Wakefield - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4587135028.html,NSA FUN - m4t
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4587111445.html,Copper Harbor Fun - m4w
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4586973517.html,Any hung guys? - m4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4581439853.html,Ok......heres the deal....I NEED SOME HEAD
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4581348636.html,mwm for play tonight - m4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4581309644.html,total bottom for top - m4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4581306969.html,Morning head - m4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4581296732.html,faggot for hung straight group - m4mm
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4546330795.html,NSA SEX? Horny? - m4w
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4581233034.html,Dad looking - m4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4581192193.html,late night fuun - m4w
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4574483164.html,Will swallow - m4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4581189369.html,Beat the heat....skinny dip - m4w
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4569994728.html,Got small boobs? Or skinny - m4w
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4552456858.html,lets play - m4mw
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4569937948.html,looking for some fun - m4m
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4532957335.html,lets have fun - m4w
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4532965242.html,suck me - m4m
"Fri 18 Jul,Thu 17 Jul,Wed 16 Jul,Tue 15 Jul",/cas/4569875448.html,looking for some fun - m4m
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4576830620.html,Sit on my face - m4m
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4576762574.html,Looking for a man or woman - m4m
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4576729422.html,gentleman for woman right now. - m4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4576693906.html,any extremely mean and cruel straight guys? - m4mm
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4568090805.html,Anyone real? - m4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4576468683.html,"Marin to Trenary, hot hookup - m4m"
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4562171395.html,Well hung gentleman wanted - mw4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4523411458.html,Discreet oral relationship :) - m4w
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4562089406.html,Blow and go - m4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4562006546.html,public bathrooms - m4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4561996849.html,Looking to suck some cock! - m4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4561874168.html,Let me see you naughty side - m4mw
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4567687491.html,Looking for a good time!! - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4567666318.html,Horny college student  - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4567657425.html,Blow you? - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4561412206.html,looking for nsa with a mother daughter  - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4567507176.html,"Sexy Young Guy, in a sexual drought - m4w"
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4555897842.html,so dam horny - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4567533723.html,check me out - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4567425339.html,looking... - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4567380321.html,suck you off - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4567292585.html,Older ISO Younger FWB - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4567289615.html,Bachelor party Iron Mountain - m4ww
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4567266851.html,Just have some fun - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558464458.html,any real girls left??? - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558455536.html,waiting - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558371759.html,Looking for girl or couple - mw4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558353163.html,Any girls want to burn some tree and suck some dick? - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4533525008.html,Fulfill you fantasy! - m4w
"Thu 03 Jul,Wed 02 Jul",/cas/4549180345.html,now  dicreet  - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4554658238.html,Need someone to fuck hard tonight - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4554636553.html,Want Your Thick Cock in My Ass. - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4586854447.html,Horny boy  - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4586731611.html,come over have some drinks and a few laughs - mw4w
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4586662788.html,quick hookup - m4w
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4586425455.html,looking for mature lady - m4w
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4586289099.html,seeking big fat cock RIGHT NOW - m4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4581183590.html,late night fun! ish/neg - m4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4581155824.html,Need a cock in the Keweenaw - m4m
"Thu 24 Jul,Wed 23 Jul,Tue 22 Jul",/cas/4581157531.html,M4W/M4M snapchat me.  - m4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4576354113.html,Camping near Soo Mich - m4m
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4576248073.html,Sex me Please. - m4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4543327872.html,Vgl 4fun - m4m
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4576294137.html, seeking fun - m4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4576287103.html,blow you now! - m4m
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4576263497.html,Free blowjob or hand job  - m4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4561822385.html,lets get together - m4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4561808215.html,I want to watch - m4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4551151884.html,looking for sexting FWB - m4w
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4561746477.html,CD looking for Discreet/Regular Fun - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4567101913.html,Looking for a girl that likes watching a guy jack off  - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4567046410.html,FWB or NSA - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566896761.html,Any female want a oil body massage u get a pair of high heels new - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566823319.html,Sensual Massage - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4550808924.html,Any Transgender Women? - m4t
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566799911.html,watch you jack off - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566784954.html,boring sunday - m4mw
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558268813.html,Mentoring - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558254004.html,Straight guy looking to fill in!  - m4mw
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4529732243.html,FWB or some regular fun - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558233664.html,Are you visiting and need some release?? - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558211162.html,Today only  - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558206193.html,Morning fun!!!!! - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558192415.html,let me get you off today  - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558081683.html,"suck, fuck asap!!"
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558098296.html, full body massage ;) and return one! - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4518189910.html,Anyone up late? - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558038164.html,Fit stud visiting Mackinac Island all next week seeks long shot sex - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558009509.html,Any girls want to burn some tree and suck some dick? - m4w
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4558001409.html,Who wants to pump a cum load on my face - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4550555580.html,long term fwb - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4554566044.html,Looking for fun! - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4554553588.html,Middle Aged couple seeking 3rd - mw4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4586225554.html,Single male looking for couple - m4mw
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4582823993.html,Looking for a piss buddy - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4586209033.html,Right now - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4586193230.html,2 spirits wishing fellowship - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4586135322.html,roadside rest area - m4w
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4586106391.html,Marquette. next week - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4586077731.html,Mature older woman Please! - m4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4576262633.html,Sucking your cock now. Clean and discrete  - m4m
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4576246261.html,I want to service an older man - m4m
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4576243525.html,Sauna is hot - m4m
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4576205119.html,Kinky perv bottom wanted! - m4m
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4576104430.html,young fuckk looking to fuck tonightt - m4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4576119874.html,btm  lkn - m4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4561738847.html,KI Today - m4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4557357108.html,Peeing Pussy - m4w
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4555851579.html,Looking for some fun! - m4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4561666705.html,mabey mabey - m4w
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4561632819.html,Any real women up and bored?! ;) - m4w
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4561571969.html,Thursday night fuck buddy - m4w
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4561525720.html,lookin for fwb - w4m
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4561522507.html,Pandora's box - m4w
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4561411379.html,massage. plz - m4mw
"Sat 12 Jul,Fri 11 Jul,Thu 10 Jul,Wed 09 Jul",/cas/4561377240.html,looking for a mature partner - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566768417.html,looking for some fun - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566691127.html,2 hot mouths - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566745859.html,hookup close to NMU! - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566737359.html,seeking mature top man ....i host - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4525906986.html,I need a blow job any cum suckers - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4557969573.html,420 friends with bennifits - m4mw
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4557967690.html,Looking forNsa fun with a dude - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4557907191.html,Time for some fun - m4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4557875414.html,"Bonfire and Drinks Tonight, Anyone? - m4m"
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4557867825.html,Looking for Tonight Bi Couple Seeking Bi Male - mw4m
"Wed 09 Jul,Tue 08 Jul,Mon 07 Jul",/cas/4557786242.html,looking for big cock - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4551406056.html,"boozes, sex and n64 - m4w"
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4554489857.html,looking for a chick to go have a couple drink with tonight. - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4518335064.html,Mature bi men  - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4530786295.html,Cute guys  - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4547118905.html,male on male - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4554372987.html,I'll please you both - m4mw
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4554342298.html,younger guy looking for married woman - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4554324971.html,Going to be in town a while - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4554302786.html,young hung cock wanted - m4m
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4554282404.html,Looking you too? - m4w
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4554260103.html,Escanaba bookstore/theater - m4mm
"Mon 07 Jul,Sun 06 Jul,Sat 05 Jul,Fri 04 Jul",/cas/4554231205.html,I want to eat Pussy - m4w
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4586074186.html,grab a drink  - m4w
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4586039385.html,looking for fun - m4w
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4539155236.html,Cum - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4563008260.html,Cock - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4563090157.html,Boxers - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4585943322.html,bj swap - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4585930009.html,Looking for someone to watch - mw4w
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4572456072.html,Hosting younger - m4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4580420387.html,Sexy time - w4m
"Sat 26 Jul,Fri 25 Jul,Thu 24 Jul",/cas/4585773435.html,Fun friends looking for a pretty girl for a threesome  - mw4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4527700508.html,looking to worship your pussy with the best tongue ever - m4w
"Tue 22 Jul,Mon 21 Jul,Sun 20 Jul,Sat 19 Jul,Fri 18 Jul",/cas/4576064806.html,iso male or female to give head or get laid - m4mw
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566689583.html,blow job anyone? M4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4553907030.html,fwb - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566607027.html,Younger Guy Looking For Older BBW - m4w
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566548721.html,looking for a daddy. - m4m
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566513170.html,lets play - m4mw
"Tue 15 Jul,Mon 14 Jul,Sun 13 Jul,Sat 12 Jul",/cas/4566506308.html,looking for a hot guy! - m4m
